2017-01-03 15:03:12 GameBoard.<init>()	Hello World!
2017-01-03 15:03:33 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:33 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:33 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:33 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:33 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:33 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:33 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:33 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:33 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:33 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:33 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.requestShiftRight()	try_to_shift_row_right( 2 ) suceeded
2017-01-03 15:03:34 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:34 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:34 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:34 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:34 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:34 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:34 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:35 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:35 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:35 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 GameBoard$ClickAction.checkPieces()	2.0 1.0 
2017-01-03 15:03:36 QueryProlog.getCurrentPlayer()	get_current_player(Player). suceeded
2017-01-03 15:03:36 QueryProlog.canMove()	player(a,_,I/J). suceeded
2017-01-03 15:03:36 GameBoard$ClickAction.checkPieces()	Can move
2017-01-03 15:03:36 QueryProlog.tryAndMove()	move_player(a,2/1). suceeded
2017-01-03 15:03:36 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:36 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:36 GameBoard.swapCurrentPlayer()	Swapping
2017-01-03 15:03:36 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:36 AI_Player.update()	update
2017-01-03 15:03:36 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:36 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:36 AI_Player.update()	Search took0ms
2017-01-03 15:03:36 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:36 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:36 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:36 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:36 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:36 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:36 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:36 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:36 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:36 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:36 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:36 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:36 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:36 AI_Player.update()	update
2017-01-03 15:03:36 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:36 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:36 AI_Player.update()	Search took0ms
2017-01-03 15:03:36 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:36 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:36 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:36 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:36 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:36 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:36 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:36 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:36 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:36 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:36 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:36 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:36 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:36 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:36 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:36 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:36 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:36 AI_Player.update()	update
2017-01-03 15:03:36 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:36 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:36 AI_Player.update()	Search took0ms
2017-01-03 15:03:36 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:36 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:36 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:36 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:36 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:36 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:36 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:36 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:36 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:36 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:37 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:37 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()	update
2017-01-03 15:03:37 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:37 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:37 AI_Player.update()	Search took1ms
2017-01-03 15:03:37 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:37 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:37 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:37 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:37 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:37 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:37 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()	update
2017-01-03 15:03:37 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:37 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:37 AI_Player.update()	Search took0ms
2017-01-03 15:03:37 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:37 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:37 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:37 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:37 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:37 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:37 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()	update
2017-01-03 15:03:37 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:37 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:37 AI_Player.update()	Search took0ms
2017-01-03 15:03:37 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:37 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:37 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:37 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:37 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:37 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:37 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()	update
2017-01-03 15:03:37 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:37 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:37 AI_Player.update()	Search took0ms
2017-01-03 15:03:37 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:37 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:37 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:37 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:37 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:37 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:37 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()	update
2017-01-03 15:03:37 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:37 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:37 AI_Player.update()	Search took0ms
2017-01-03 15:03:37 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:37 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:37 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:37 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:37 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:37 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:37 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()	update
2017-01-03 15:03:37 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 15:03:37 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 15:03:37 AI_Player.update()	Search took0ms
2017-01-03 15:03:37 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()		110,	1010,	111,	101,	111,	1100,	11
2017-01-03 15:03:37 AI_Player.update()		1010,	1010,	110,	1100,	1100,	111,	1010
2017-01-03 15:03:37 AI_Player.update()		1110,	1110,	1110,	1110,	111,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		110,	111,	1001,	110,	11,	101,	110
2017-01-03 15:03:37 AI_Player.update()		1110,	11,	1101,	1100,	1011,	1010,	1011
2017-01-03 15:03:37 AI_Player.update()		1010,	110,	110,	1101,	1010,	11,	1100
2017-01-03 15:03:37 AI_Player.update()		1100,	110,	1101,	101,	1101,	1010,	1001
2017-01-03 15:03:37 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 15:03:37 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 15:03:37 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 15:03:37 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 15:03:37 GameBoard.setupTreasurePanel()	1 1
2017-01-03 15:03:37 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 15:03:37 AI_Player.update()	update
2017-01-03 15:03:37 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
