2017-01-03 14:58:16 GameBoard.<init>()	Hello World!
2017-01-03 14:58:42 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:42 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:42 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:42 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:42 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:42 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:42 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()	update
2017-01-03 14:58:42 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:42 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:42 AI_Player.update()	Search took37ms
2017-01-03 14:58:42 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:42 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:42 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:42 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:42 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:42 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:42 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()	update
2017-01-03 14:58:42 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:42 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:42 AI_Player.update()	Search took39ms
2017-01-03 14:58:42 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:42 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:42 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:42 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:42 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:42 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:42 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()	update
2017-01-03 14:58:42 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:42 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:42 AI_Player.update()	Search took37ms
2017-01-03 14:58:42 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:42 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:42 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:42 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:42 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:42 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:42 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()	update
2017-01-03 14:58:42 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:42 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:42 AI_Player.update()	Search took37ms
2017-01-03 14:58:42 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:42 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:42 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:42 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:42 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:42 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:42 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()	update
2017-01-03 14:58:42 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:42 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:42 AI_Player.update()	Search took36ms
2017-01-03 14:58:42 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:42 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:42 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:42 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:42 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:42 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:42 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:42 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:42 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:42 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:43 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()	update
2017-01-03 14:58:43 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:43 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:43 AI_Player.update()	Search took36ms
2017-01-03 14:58:43 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:43 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:43 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:43 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:43 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:43 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:43 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()	update
2017-01-03 14:58:43 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:43 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:43 AI_Player.update()	Search took37ms
2017-01-03 14:58:43 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:43 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:43 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:43 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:43 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:43 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:43 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()	update
2017-01-03 14:58:43 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:43 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:43 AI_Player.update()	Search took36ms
2017-01-03 14:58:43 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:43 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:43 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:43 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:43 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:43 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:43 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()	update
2017-01-03 14:58:43 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:43 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:43 AI_Player.update()	Search took36ms
2017-01-03 14:58:43 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:43 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:43 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:43 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:43 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:43 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:43 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()	update
2017-01-03 14:58:43 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:43 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:43 AI_Player.update()	Search took36ms
2017-01-03 14:58:43 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:43 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:43 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:43 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:43 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:43 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:43 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()	update
2017-01-03 14:58:43 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:43 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:43 AI_Player.update()	Search took37ms
2017-01-03 14:58:43 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:43 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:43 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:43 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:43 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:43 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:43 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()	update
2017-01-03 14:58:43 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:43 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:43 AI_Player.update()	Search took37ms
2017-01-03 14:58:43 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:43 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:43 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:43 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:43 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:43 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:43 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:43 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:43 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:43 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:44 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:44 AI_Player.update()	update
2017-01-03 14:58:44 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:44 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:44 AI_Player.update()	Search took37ms
2017-01-03 14:58:44 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:44 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:44 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:44 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:44 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:44 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:44 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:44 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:44 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:44 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:44 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:44 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:44 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:44 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:44 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:44 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:44 AI_Player.update()	update
2017-01-03 14:58:44 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:44 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:44 AI_Player.update()	Search took36ms
2017-01-03 14:58:44 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:44 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:44 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:44 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:44 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:44 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:44 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:44 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:44 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:44 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:44 GameBoard.recreateBoardFromString()	Board recreated
2017-01-03 14:58:44 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-03 14:58:44 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-03 14:58:44 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-03 14:58:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-03 14:58:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-03 14:58:44 GameBoard.setupTreasurePanel()	1 1
2017-01-03 14:58:44 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-03 14:58:44 AI_Player.update()	update
2017-01-03 14:58:44 QueryProlog.isGameState()	game_state( b, 1 ) suceeded
2017-01-03 14:58:44 QueryProlog.tryAndMakeMove()	try_and_make_move(b,h2). failed
2017-01-03 14:58:44 AI_Player.update()	Search took41ms
2017-01-03 14:58:44 QueryProlog.getBoard()	board(X). suceeded
2017-01-03 14:58:44 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:44 AI_Player.update()		110,	110,	111,	1101,	111,	11,	11
2017-01-03 14:58:44 AI_Player.update()		1100,	1001,	1010,	110,	101,	101,	1010
2017-01-03 14:58:44 AI_Player.update()		1110,	1010,	1110,	110,	111,	1110,	1011
2017-01-03 14:58:44 AI_Player.update()		1101,	1010,	1010,	110,	1100,	1010,	1100
2017-01-03 14:58:44 AI_Player.update()		1110,	101,	1101,	1001,	1011,	101,	1011
2017-01-03 14:58:44 AI_Player.update()		11,	1011,	1011,	1011,	1101,	110,	11
2017-01-03 14:58:44 AI_Player.update()		1100,	1001,	1101,	101,	1101,	1001,	1001
2017-01-03 14:58:44 AI_Player.update()	----------------------------------------------------------------------
2017-01-03 14:58:44 GameBoard.recreateBoardFromString()	Board recreated
