2017-01-04 19:50:59 GameBoard.<init>()	Hello World!
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:20 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:21 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:22 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:23 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:24 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:24 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:24 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:25 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:25 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:25 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:26 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:26 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:26 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:27 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:27 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:27 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:28 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:28 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:28 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:28 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:28 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:28 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:28 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:28 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:28 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:28 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:28 GameBoard.setupTreasurePanel()	1 1
