2017-01-02 20:06:42 GameBoard.<init>()	Hello World!
2017-01-02 20:06:50 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:50 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:50 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:50 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:50 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:50 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:50 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:50 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:50 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:50 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:50 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:51 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:51 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:51 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:52 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:52 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:52 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:53 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:53 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:53 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:54 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:54 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:54 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:55 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:55 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:55 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:56 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:56 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:56 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:57 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:57 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:57 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:58 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:58 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:58 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:59 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:59 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:59 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:59 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:59 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:59 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:59 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:59 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:59 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:06:59 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:06:59 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:06:59 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:06:59 QueryProlog.haveIWon()	have_I_won(a). failed
