2017-01-05 02:26:39 GameBoard.<init>()	Hello World!
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:48 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:48 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:48 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:49 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:49 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:49 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:50 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:50 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:50 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:50 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:50 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:50 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:50 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:50 GameBoard.setupTreasurePanel()	1 1
